metric_path,n,mean,sd,ci95_low,ci95_high,min,max,files
tabddpm.utility.models.xgb.tstr_scores[1],3,-3.174807120944712,1.9670488079953157,-5.400732392202959,-0.9488818496864653,-4.755867944873301,-0.9720210606240438,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tabddpm.utility.models.xgb.tstr_scores[2],3,-6.060199131915654,10.845729859028548,-18.33329783710512,6.212899573273811,-18.578630251823302,0.5096897244754592,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tabddpm.utility.models.xgb.tstr_scores[3],3,-2.352975732269078,1.7575727757944792,-4.341856558110667,-0.36409490642748943,-3.800149913211629,-0.39718442588071134,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tabddpm.utility.models.xgb.tstr_scores[4],3,-1.7478700420555973,0.8246614530642496,-2.681062325412824,-0.8146777586983704,-2.4909978011360634,-0.8606634931860377,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tabddpm.utility.models.xgb.tstr_scores[5],3,-3.5104496494417625,3.464536090177837,-7.430941304233205,0.41004200534967916,-6.702023057991966,0.17421347614723748,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tabddpm.utility.models.xgb.tstr_scores[6],3,-2.801807683414715,5.434033468287214,-8.95099542738879,3.3473800605593595,-9.072511371267117,0.5270026284866223,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tabddpm.utility.models.xgb.tstr_scores[7],3,-1.2608488696572968,2.6456507439289543,-4.254684521267963,1.7329867819533697,-4.30596206976006,0.47367956289019697,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tabddpm.utility.models.xgb.tstr_scores[8],3,-1.3819773811808473,2.821194192113417,-4.574459144636512,1.8105043822748175,-4.5204295042890115,0.9433739165827316,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tabddpm.utility.models.xgb.tstr_scores[9],3,-0.042314495726843836,0.6829573508247401,-0.8151534920004907,0.730524500546803,-0.6522808811853755,0.6955503199705697,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tabddpm.utility.n_runs,3,10.0,0.0,10.0,10.0,10.0,10.0,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.corr_frobenius_diff,3,0.840394883009334,0.30506078830911976,0.4951861036403733,1.1856036623782946,0.49949052311615716,1.0876601322745554,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.correlation_preservation.correlation_of_correlations,3,0.4900241214216394,0.31143043788196584,0.13760740501744723,0.8424408378258317,0.21685307968503323,0.8291487844495656,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.energy_distance,3,3.5525439393984612,3.2072475622102408,-0.07679833766525146,7.181886216462174,0.4924342281639795,6.889040972808793,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.mmd_rbf,3,0.030459264168105626,0.029387385257385896,-0.002795692818591107,0.06371422115480235,0.0025688264615619794,0.06114398796235698,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.multiple_testing.bonferroni_conservative.n_rejected,3,0.0,0.0,0.0,0.0,0.0,0.0,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.multiple_testing.fdr_primary.corrected_pvalues[0],3,0.9931337998236062,0.011892538200509376,0.9796761259660387,1.0065914736811736,0.97940147956086,0.9999999999999236,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.multiple_testing.fdr_primary.corrected_pvalues[1],3,0.9931337998236062,0.011892538200509376,0.9796761259660387,1.0065914736811736,0.97940147956086,0.9999999999999236,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.multiple_testing.fdr_primary.corrected_pvalues[2],3,0.6834472433101992,0.5482853885027147,0.06300391868642863,1.3038905679339698,0.050341810020639186,0.9999999999999236,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.multiple_testing.fdr_primary.corrected_pvalues[3],3,0.9931337998236062,0.011892538200509376,0.9796761259660387,1.0065914736811736,0.97940147956086,0.9999999999999236,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.multiple_testing.fdr_primary.corrected_pvalues[4],3,0.9931337998236062,0.011892538200509376,0.9796761259660387,1.0065914736811736,0.97940147956086,0.9999999999999236,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.multiple_testing.fdr_primary.n_rejected,3,0.0,0.0,0.0,0.0,0.0,0.0,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.multiple_testing.fdr_primary.q_value,3,0.05,0.0,0.05,0.05,0.05,0.05,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.multiple_testing.holm_sensitivity.corrected_pvalues[0],3,1.0,0.0,1.0,1.0,1.0,1.0,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.multiple_testing.holm_sensitivity.corrected_pvalues[1],3,1.0,0.0,1.0,1.0,1.0,1.0,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.multiple_testing.holm_sensitivity.corrected_pvalues[2],3,0.6834472700068798,0.5482854116227167,0.06300391922036397,1.3038906207933956,0.050341810020639186,1.0,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.multiple_testing.holm_sensitivity.corrected_pvalues[3],3,1.0,0.0,1.0,1.0,1.0,1.0,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.multiple_testing.holm_sensitivity.corrected_pvalues[4],3,1.0,0.0,1.0,1.0,1.0,1.0,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.multiple_testing.holm_sensitivity.n_rejected,3,0.0,0.0,0.0,0.0,0.0,0.0,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.multiple_testing.original_pvalues[0],3,0.637129629902148,0.3412584838440165,0.25095930198139854,1.0232999578228976,0.32264868703158295,0.9999999999999236,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.multiple_testing.original_pvalues[1],3,0.9767407419213613,0.03202560964761292,0.9405003529933793,1.0129811308493433,0.9402052615310321,0.9999591060961048,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.multiple_testing.original_pvalues[2],3,0.6662878898344049,0.5683193515579977,0.02317400184334517,1.3094017778254647,0.010068362004127838,0.99873744936214,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.multiple_testing.original_pvalues[3],3,0.6803322077102659,0.30127883970352265,0.3394031060704908,1.0212613093500411,0.40163559635952417,0.9999999199100348,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.multiple_testing.original_pvalues[4],3,0.8829737577845653,0.16701771337465818,0.6939754231030277,1.071972092466103,0.690118314231976,0.97940147956086,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.univariate_tests.ammonium_sulfate_pv.jensen_shannon,3,0.15369508935048087,0.10805723647445079,0.031416815200314904,0.27597336350064683,0.08332860236726412,0.27811276838535903,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.univariate_tests.ammonium_sulfate_pv.ks_test.pvalue,3,0.6662878898344049,0.5683193515579977,0.02317400184334517,1.3094017778254647,0.010068362004127838,0.99873744936214,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.univariate_tests.ammonium_sulfate_pv.ks_test.statistic,3,0.1880952380952381,0.16511179473891247,0.0012536533830071195,0.3749368228074691,0.08571428571428572,0.37857142857142856,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.univariate_tests.ammonium_sulfate_pv.wasserstein,3,0.054285714285714284,0.05940177967511939,-0.012933727346400845,0.12150515591782941,0.01857142857142858,0.12285714285714285,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.univariate_tests.kh2po4_pv.jensen_shannon,3,0.122013423495509,0.05597660061725552,0.05866993684351142,0.1853569101475066,0.06376117495701407,0.17539622667636331,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.univariate_tests.kh2po4_pv.ks_test.pvalue,3,0.6803322077102659,0.30127883970352265,0.3394031060704908,1.0212613093500411,0.40163559635952417,0.9999999199100348,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.univariate_tests.kh2po4_pv.ks_test.statistic,3,0.14523809523809525,0.07835467939002065,0.056571428571428564,0.23390476190476195,0.05714285714285714,0.20714285714285716,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.univariate_tests.kh2po4_pv.wasserstein,3,0.09999999999999999,0.05900968443520826,0.033224255900813765,0.16677574409918622,0.03214285714285711,0.1392857142857143,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.univariate_tests.seawater_vv.jensen_shannon,3,0.13262338775377547,0.04916451850412382,0.07698849768762439,0.18825827781992654,0.0760085174536929,0.1645663731264041,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.univariate_tests.seawater_vv.ks_test.pvalue,3,0.637129629902148,0.3412584838440165,0.25095930198139854,1.0232999578228976,0.32264868703158295,0.9999999999999236,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.univariate_tests.seawater_vv.ks_test.statistic,3,0.14761904761904762,0.09322272357358044,0.04212760510144602,0.2531104901366492,0.04285714285714286,0.22142857142857142,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.univariate_tests.seawater_vv.wasserstein,3,11.19047619047619,7.322154435562755,2.9046784350126593,19.47627394593972,3.9285714285714253,18.571428571428573,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.univariate_tests.surface_tension_mNm.jensen_shannon,3,0.25511499770196133,0.014678845372528398,0.23850432046060588,0.2717256749433168,0.2398499875354226,0.26912740089822595,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.univariate_tests.surface_tension_mNm.ks_test.pvalue,3,0.8829737577845653,0.16701771337465818,0.6939754231030277,1.071972092466103,0.690118314231976,0.97940147956086,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.univariate_tests.surface_tension_mNm.ks_test.statistic,3,0.1261904761904762,0.032991443953692905,0.08885714285714286,0.16352380952380952,0.10714285714285714,0.16428571428571428,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.univariate_tests.surface_tension_mNm.wasserstein,3,0.5687619047619049,0.1185274086388438,0.43463551544529383,0.7028882940785159,0.4722857142857144,0.7010714285714288,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.univariate_tests.urea_pv.jensen_shannon,3,0.1069915779276584,0.045019422543862854,0.056047305507715375,0.15793585034760144,0.07604219022861301,0.1586373922598742,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.univariate_tests.urea_pv.ks_test.pvalue,3,0.9767407419213613,0.03202560964761292,0.9405003529933793,1.0129811308493433,0.9402052615310321,0.9999591060961048,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.univariate_tests.urea_pv.ks_test.statistic,3,0.09761904761904762,0.025084889887744617,0.06923282247765593,0.12600527276043932,0.07142857142857142,0.12142857142857143,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.fidelity.univariate_tests.urea_pv.wasserstein,3,0.030952380952380943,0.008247860988423237,0.021619047619047597,0.040285714285714286,0.021428571428571408,0.035714285714285726,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.privacy.distance_to_closest_record.max_distance,3,2.3087138373514327,0.06708124695031435,2.2328042604221268,2.3846234142807385,2.239116959465675,2.3729588318454327,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.privacy.distance_to_closest_record.mean_distance,3,0.6759448493014227,0.08092872686927947,0.5843653737048444,0.767524324898001,0.5988106289402758,0.7601977654794935,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.privacy.distance_to_closest_record.median_distance,3,0.25990398400093384,0.250671584651348,-0.023757617477291992,0.5435655854791597,0.01606148215736103,0.516887698518711,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.privacy.distance_to_closest_record.min_distance,3,0.0,0.0,0.0,0.0,0.0,0.0,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.privacy.distance_to_closest_record.privacy_risk_counts.distance_above_1.0,3,45.0,2.6457513110645907,42.00605054596218,47.99394945403782,42.0,47.0,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.privacy.distance_to_closest_record.privacy_risk_counts.distance_below_0.1,3,69.33333333333333,11.060440015358038,56.817267213696894,81.84939945296976,59.0,81.0,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.privacy.distance_to_closest_record.privacy_risk_counts.distance_below_0.5,3,79.33333333333333,13.576941236277534,63.96957800536166,94.697088661305,65.0,92.0,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.privacy.distance_to_closest_record.std_distance,3,0.8213492966072456,0.014580215372183285,0.804850229718099,0.8378483634963922,0.8060017149766909,0.8350165408401566,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.privacy.membership_inference.n_samples,3,20.0,0.0,20.0,20.0,20.0,20.0,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.privacy.membership_inference.n_unique,3,20.0,0.0,20.0,20.0,20.0,20.0,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.DELTA_SAME_MODEL.ci95[0],3,0.03113560283953389,0.42406354753819314,-0.44873747567684574,0.5110086813559135,-0.4284381849673459,0.4072913545007125,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.DELTA_SAME_MODEL.ci95[1],3,2.0060594087391923,1.145421006101609,0.7098935213710889,3.302225296107296,0.687429801505547,2.754263190378907,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.DELTA_SAME_MODEL.mean,3,0.9752980427345445,0.6815785105982892,0.204019351061683,1.746576734407406,0.18923577863766877,1.4019275948582244,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.DELTA_SAME_MODEL.raw[0],3,0.5785530612058623,0.13381239741014114,0.42713007882118004,0.7299760435905445,0.4364066070014119,0.7020814774553598,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.DELTA_SAME_MODEL.raw[1],3,0.27278738373869366,0.6502326807542739,-0.4630201622692755,1.0085949297466628,-0.3381317192500397,0.956249483271391,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.DELTA_SAME_MODEL.raw[2],3,2.830576754991168,1.8483137515471835,0.7390128486659671,4.922140661316369,0.8774639892210682,4.552301989411108,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.DELTA_SAME_MODEL.raw[3],3,2.7314930921297016,2.177821349273295,0.2670562373199936,5.19592994693941,0.4382976395106477,4.771873113752815,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.DELTA_SAME_MODEL.raw[4],3,0.030262521552401462,0.8976603298140953,-0.9855357672432701,1.046060810348073,-0.9414182973757379,0.8286271017893982,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.DELTA_SAME_MODEL.raw[5],3,0.3601106698438495,0.19242044487699195,0.14236643837510454,0.5778549013125944,0.15564835152827672,0.5376544965843576,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.DELTA_SAME_MODEL.raw[6],3,-0.6570741052430736,1.303067729491392,-2.131634053855646,0.8174858433694988,-2.1542009178212296,0.22165837547049816,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.DELTA_SAME_MODEL.raw[7],3,0.09445566265675327,0.3695998482855439,-0.3237859382674498,0.5126972635809564,-0.23187471773189183,0.4958128132092052,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.DELTA_SAME_MODEL.raw[8],3,0.2830944661469116,0.9191007719126854,-0.7569659668824046,1.3231548991762279,-0.6481990617987587,1.1894968342081966,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.DELTA_SAME_MODEL.raw[9],3,3.228720920323177,2.9772479225433877,-0.1403522631451941,6.597794103791548,-0.19782740517965047,5.182993261561989,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.DELTA_SAME_MODEL.scores[0].delta,3,0.5785530612058623,0.13381239741014114,0.42713007882118004,0.7299760435905445,0.4364066070014119,0.7020814774553598,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.DELTA_SAME_MODEL.scores[1].delta,3,0.27278738373869366,0.6502326807542739,-0.4630201622692755,1.0085949297466628,-0.3381317192500397,0.956249483271391,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.DELTA_SAME_MODEL.scores[2].delta,3,2.830576754991168,1.8483137515471835,0.7390128486659671,4.922140661316369,0.8774639892210682,4.552301989411108,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.DELTA_SAME_MODEL.scores[3].delta,3,2.7314930921297016,2.177821349273295,0.2670562373199936,5.19592994693941,0.4382976395106477,4.771873113752815,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.DELTA_SAME_MODEL.scores[4].delta,3,0.030262521552401462,0.8976603298140953,-0.9855357672432701,1.046060810348073,-0.9414182973757379,0.8286271017893982,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.DELTA_SAME_MODEL.scores[5].delta,3,0.3601106698438495,0.19242044487699195,0.14236643837510454,0.5778549013125944,0.15564835152827672,0.5376544965843576,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.DELTA_SAME_MODEL.scores[6].delta,3,-0.6570741052430736,1.303067729491392,-2.131634053855646,0.8174858433694988,-2.1542009178212296,0.22165837547049816,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.DELTA_SAME_MODEL.scores[7].delta,3,0.09445566265675327,0.3695998482855439,-0.3237859382674498,0.5126972635809564,-0.23187471773189183,0.4958128132092052,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.DELTA_SAME_MODEL.scores[8].delta,3,0.2830944661469116,0.9191007719126854,-0.7569659668824046,1.3231548991762279,-0.6481990617987587,1.1894968342081966,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.DELTA_SAME_MODEL.scores[9].delta,3,3.228720920323177,2.9772479225433877,-0.1403522631451941,6.597794103791548,-0.19782740517965047,5.182993261561989,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.TRTR.ci95[0],3,-2.8507164134698963,0.47280278855671776,-3.3857431352736764,-2.3156896916661163,-3.123689230716723,-2.304770778976243,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.TRTR.ci95[1],3,-0.4188739296877904,0.1243047521832225,-0.5595379986714756,-0.27820986070410525,-0.5624086939568569,-0.3471065475532572,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.TRTR.mean,3,-1.5510781125412985,0.2003071990323434,-1.7777470464939076,-1.3244091785886893,-1.6667255278232418,-1.3197832819774116,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.TRTR.raw[0],3,-0.6661277916498928,0.6584315997043008,-1.4112132878610715,0.07895770456128581,-1.4264191143143607,-0.28598213031765884,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.TRTR.raw[1],3,-0.7068149543058272,0.5219469724274433,-1.2974535553718685,-0.11617635323978581,-1.0081611793395218,-0.10412250423843816,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.TRTR.raw[2],3,-3.2010633779545423,2.1395098212568042,-5.622146657578012,-0.7799800983310727,-4.436309949191006,-0.7305702354816144,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.TRTR.raw[3],3,-3.5679205274191657,2.683311583821364,-6.604373431287421,-0.5314676235509106,-5.117131192658071,-0.46949919694135445,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.TRTR.raw[4],3,-1.8738037889540895,3.047157327138736,-5.321986911004002,1.5743793330958227,-5.392357995127469,-0.11452668586739989,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.TRTR.raw[5],3,-0.23882743442328624,0.36157731927857034,-0.647990689155244,0.17033582030867161,-0.4475841970416321,0.17868609081340547,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.TRTR.raw[6],3,-0.48348206918814735,0.578909853644374,-1.1385802384708354,0.1716161000945407,-1.1519495888643596,-0.1492483093500412,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.TRTR.raw[7],3,0.08470161639276445,0.5376918340944822,-0.5237539729120408,0.6931572056975697,-0.5361714339182613,0.3951381415482773,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.TRTR.raw[8],3,-0.5856669744532449,1.0278255888230317,-1.7487611200116921,0.5774271711052025,-1.7724977352271707,0.007748405933718061,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.TRTR.raw[9],3,-4.271775823457553,2.146742496944177,-6.701043646100952,-1.8425080008141537,-5.511198181949083,-1.792931106474493,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.TRTR.scores[0].r2,3,-0.6661277916498928,0.6584315997043008,-1.4112132878610715,0.07895770456128581,-1.4264191143143607,-0.28598213031765884,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.TRTR.scores[0].score,3,-0.6661277916498928,0.6584315997043008,-1.4112132878610715,0.07895770456128581,-1.4264191143143607,-0.28598213031765884,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.TRTR.scores[1].r2,3,-0.7068149543058272,0.5219469724274433,-1.2974535553718685,-0.11617635323978581,-1.0081611793395218,-0.10412250423843816,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.TRTR.scores[1].score,3,-0.7068149543058272,0.5219469724274433,-1.2974535553718685,-0.11617635323978581,-1.0081611793395218,-0.10412250423843816,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.TRTR.scores[2].r2,3,-3.2010633779545423,2.1395098212568042,-5.622146657578012,-0.7799800983310727,-4.436309949191006,-0.7305702354816144,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.TRTR.scores[2].score,3,-3.2010633779545423,2.1395098212568042,-5.622146657578012,-0.7799800983310727,-4.436309949191006,-0.7305702354816144,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.TRTR.scores[3].r2,3,-3.5679205274191657,2.683311583821364,-6.604373431287421,-0.5314676235509106,-5.117131192658071,-0.46949919694135445,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.TRTR.scores[3].score,3,-3.5679205274191657,2.683311583821364,-6.604373431287421,-0.5314676235509106,-5.117131192658071,-0.46949919694135445,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.TRTR.scores[4].r2,3,-1.8738037889540895,3.047157327138736,-5.321986911004002,1.5743793330958227,-5.392357995127469,-0.11452668586739989,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
tvae.utility.model_results.lr.TRTR.scores[4].score,3,-1.8738037889540895,3.047157327138736,-5.321986911004002,1.5743793330958227,-5.392357995127469,-0.11452668586739989,eval_test1_rf_regularized.json; eval_test2_rf_and_full_synth.json; eval_test3_seed123.json
